starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:48 2017	1492578768	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:48 2017	1492578768	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	2	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	2	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:46 2017	1492578766	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:49 2017	1492578769	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:47 2017	1492578767	1	1	2	1
Wed Apr 19 07:12:44 2017	1492578764	1	1	2	1
