starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	0
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	0	2	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:08 2017	1492578728	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:07 2017	1492578727	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:06 2017	1492578726	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
Wed Apr 19 07:12:09 2017	1492578729	1	1	2	1
